"CarcassID","StudyArea","Site","CatchYear","CatchMonth","Species","Sex","Age","Weight","BodyLength","TailLen","HindFootLen","BreedCond","Pregnant","Nipples","AnoGenDist","TestLen","TestWidth","TestWt","OvaryOviductWt","Nembryos","DryWt","LeanDryWt"
672,"M",1,1985,2,"3","F","A",13.7,110,23,157,"4",0,"1",8,,,,0.005,,4.17,3.73
673,"M",1,1985,2,"3","F","A",15.8,115,24,166,"4",0,"1",5.7,,,,0.011,,4.6,4.14
674,"M",1,1985,2,"3","F","A",19.3,123,26,164,"6",0,"1",7.1,,,,0.024,,5.58,4.99
675,"M",3,1985,7,"3","M","A",34.4,,,166,"2",0,,15.6,8.1,4.6,0.262,,,8.5,7.8
676,"M",3,1985,7,"3","F","A",30.3,139,30,167,"4",0,"2",6.1,,,,0.75,,7.71,7
677,"M",3,1985,7,"3","M","J",14.5,110,23,155,"2",0,,8.7,4.7,3.1,0.054,,,3.67,3.19
678,"M",3,1985,7,"3","M","A",24.2,128,28,175,"2",0,,11.6,9.9,5.9,0.322,,,6.25,5.74
679,"M",3,1985,7,"3","M","A",28.7,136,26,174,"2",0,,15.3,8.6,5.7,0.243,,,7.74,7.14
680,"M",3,1985,7,"3","M","A",32.9,139,35,157,"2",0,,,9.5,5.4,0.274,,,8.55,7.8
681,"M",3,1985,7,"3","M","A",33.2,151,36,171,"1",0,,12.2,9.6,5.7,0.36,,,9.11,8.38
682,"M",3,1985,4,"3","M","A",24.6,127,27,161,"2",0,,12.7,9,6,0.326,,,6.7,5.94
683,"M",3,1985,4,"3","M","A",15.5,115,25,157,"1",0,,11.8,7.4,4.6,0.165,,,4.57,3.99
684,"M",3,1985,4,"4","M","A",18.7,145,45,169,"1",0,,12.7,11.4,5.7,0.359,,,5.24,4.81
685,"M",3,1985,4,"4","M","A",15.8,145,48,158,"1",0,,9.8,9.4,5.9,0.34,,,4.78,3.82
686,"A",1,1981,4,"3","F","A",16.8,112,21,156,"4",0,"1",6.3,,,,0.1,,4.66,4.28
687,"A",1,1981,4,"4","F","A",13.2,116,36,167,"4",0,"1",6.9,,,,0.014,,3.81,3.51
688,"A",1,1981,4,"4","M","A",15.8,123,39,153,"2",0,,8.7,9.8,4.7,0.257,,,4.53,4.04
689,"A",1,1981,4,"4","M","A",14.6,133,42,166,"2",0,,8.7,9.3,4.8,0.23,,,4.4,3.92
690,"A",1,1981,4,"4","F","A",14.6,125,44,160,"4",0,"1",5.7,,,,0.026,,4.04,3.79
691,"A",1,1981,4,"3","F","A",15.9,109,23,151,"4",0,"1",6.2,,,,0.023,,4.39,3.94
693,,,,,"3","F",,13.5,111,23,162,"3",0,"1",7.7,,,,0.01,,3.75,3.23
694,,,,,"3","F",,13.3,107,26,158,"3",0,"1",9,,,,,,3.67,3.15
695,,,,,"4","M",,12.3,110,40,159,"1",0,,5.5,2,1.5,0.005,,,3.92,3.42
696,,,,,"4","M",,11.8,118,40,174,"1",0,,7.4,2.2,1.3,0.004,,,3.53,3.06
697,,,,,"4","M",,11.8,123,44,173,"1",0,,7.6,,,,,,3.24,2.76
698,,,,,"4","F",,13.9,115,40,161,"4",0,"1",7,,,,,,3.86,3.35
699,,,,,"4",,,12.2,117,40,167,,0,,7.8,,,,,,3.57,3.04
700,,,,,"3",,,12.9,102,23,171,"4",0,"1",6.4,,,,,,3.82,3.22
701,"A",1,1981,4,"7","M","A",10,109,40,139,"1",0,,,7.5,4.5,0.14,,,,
702,"A",1,1981,4,"7","M","A",8.5,112,36,128,"1",0,,,7,3.7,0.131,,,,
703,"A",1,1981,4,"7","M","A",7.9,110,42,132,"1",0,,,6,4.1,0.155,,,,
704,"M",3,1985,4,"7","M","A",9.5,113,39,128,"1",0,,,5.6,4.2,0.103,,,,
705,"M",3,1985,4,"7","M","A",10.1,115,37,129,"1",0,,,7.3,4.8,0.159,,,,
706,"M",3,1985,4,"7","M","A",8.5,96,25,130,"1",0,,,,,,,,,
707,"M",3,1985,7,"7","F","A",14.3,108,38,143,,0,"2",,,,,,,,
708,"M",3,1985,7,"7","F","A",7.8,112,40,130,,0,,,,,,,,,
709,"M",3,1985,7,"7",,,8.9,115,44,143,,0,,,,,,,,,
710,"M",3,1985,7,"7","F",,8.3,113,43,125,,0,,,,,,,,,
711,"M",3,1985,7,"7","F",,9.8,116,48,138,,0,,,,,,,,,
712,"M",5,1986,4,"3","F","A",24.7,125,25,162,"3",1,"1",8,,,,2.08,2,6.49,5.38
713,"M",5,1986,4,"3","M","A",25.3,125,25,172,"1",0,,13.1,9.8,6.6,0.279,,,6.59,6.1
714,"M",5,1986,4,"3","M","A",27.9,128,28,170,"2",0,,13.7,8.6,6,0.3,,,7.52,6.58
715,"M",5,1986,4,"3","F","A",23.8,123,26,162,"4",0,"2",7.8,,,,0.172,,5.99,5.44
716,"M",5,1986,4,"3","F","A",20.3,115,22,164,"4",1,"1",6.4,,,,0.224,4,5.6,4.98
717,"M",7,1986,4,"3","F","A",14.2,109,24,167,"3",0,"1",6.1,,,,0.039,,3.79,3.51
718,"M",7,1986,4,"3","M","A",15.8,117,24,164,"1",0,,15.2,7.7,4.6,0.163,,,4.44,3.91
719,"M",7,1986,4,"3","F","A",15.7,117,23,162,"3",0,"1",4.8,,,,0.019,,4.29,3.88
720,"M",7,1986,4,"3","M","A",20.1,129,29,173,"1",0,,12.1,8.2,4.7,0.207,,,5.67,5.03
721,"M",7,1986,4,"4","M","A",15.1,123,37,164,"1",0,,10,9.3,5.7,0.291,,,4.13,3.74
722,"M",7,1986,4,"4","M","A",16,129,41,173,"1",0,,11.1,10.2,5.5,0.335,,,4.55,4.13
723,"M",7,1986,4,"4","F","A",13.5,123,38,161,"3",0,"1",4.4,,,,0.014,,3.84,3.49
724,"M",7,1986,4,"7","M","A",10.6,113,43,131,"1",0,,,8.9,5.6,0.24,,,,
725,"M",9,1986,4,"3","M","A",28.6,125,25,166,"2",0,,18.2,9.3,5.4,0.291,,,7.3,6.69
726,"M",9,1986,4,"3","M","A",24.5,128,27,167,"1",0,,16,9.7,6.3,0.326,,,6.59,6.23
727,"M",9,1986,4,"3","M","A",25.4,129,28,167,"1",0,,12.5,8.7,5.6,0.317,,,6.43,5.72
728,"M",9,1986,4,"4","M","A",20.8,140,48,165,"1",0,,12.6,9.6,6.2,0.32,,,5.76,5.04
729,"M",6,1986,4,"3","M","A",15.3,115,27,167,"1",0,,10.2,7,4.5,0.138,,,4.23,3.7
730,"M",6,1986,4,"3","M","A",18.8,123,27,161,"1",0,,11.6,9.7,5.7,0.256,,,5.05,4.54
731,"M",6,1986,4,"3","F","A",15.6,128,27,170,"4",0,"1",6.1,,,,0.045,,4.41,3.98
732,"M",2,1986,4,"3","F","A",16.2,115,23,158,"4",0,"1",6.6,,,,0.103,,4.49,4.15
733,"M",2,1986,4,"1","M","A",28.7,179,85,206,"1",0,,18.8,11.4,7,0.54,,,7.82,7.01
734,"M",6,1986,4,"7","M","A",11.7,108,37,137,"1",0,,,9.2,5.7,0.251,,,,
735,"M",6,1986,4,"7","M","A",10.2,113,38,132,"1",0,,,,,,,,,
736,"M",9,1986,4,"7","M","A",11.2,116,42,142,"1",0,,,8.7,5.7,0.24,,,,
737,"M",9,1986,4,"7","M","A",12.9,120,41,131,"1",0,,,8.1,4.7,0.222,,,,
738,"M",9,1986,4,"7","M","A",11.6,118,46,137,"1",0,,,8.2,4.2,0.225,,,,
739,"M",5,1981,10,"3","F","A",21.6,118,29,160,"3",0,"1",6.2,,,,0.039,,5.62,5.05
740,"M",5,1981,10,"3","M","J",18.9,119,26,166,"1",0,,6.8,3.6,1.7,0.016,,,4.89,4.49
741,"M",5,1981,10,"3","F","J",16,109,25,160,"3",0,"1",5.2,,,,0.013,,4.05,3.75
742,"M",5,1981,10,"3","M","J",19.9,115,28,167,"1",0,,7.2,3.2,1.9,0.015,,,5.64,4.93
743,"M",5,1981,10,"3","M","J",20,111,26,157,"1",0,,8.2,2.2,1.2,0.008,,,5.29,4.81
744,"M",5,1981,10,"4","F","J",15.2,112,38,169,"3",0,"1",3.7,,,,0.009,,3.8,3.43
745,"M",5,1981,10,"7","F","A",9,97,40,137,,0,,,,,,,,,
746,"M",5,1981,10,"7","F","A",7.5,100,39,137,,0,,,,,,,,,
747,"M",5,1981,10,"9","F","A",12.3,133,50,172,,0,,,,,,,,,
748,"A",2,1982,10,"3","M","A",19.5,128,30,169,"1",0,,9.6,5.8,3,0.046,,,5.51,4.92
749,"A",2,1982,10,"3","F","J",17,121,25,152,"3",0,"1",4.5,,,,,,4.73,4.14
750,"A",2,1982,10,"3",,,21.7,,,163,"1",0,,12.4,5.2,3.3,0.081,,,5.82,5.24
751,"A",33,1982,1,"3","M","A",16.8,109,22,164,"1",0,,8.7,2.7,1.7,0.009,0.029,,4.63,4.15
752,"A",33,1982,1,"3","F","A",19.5,111,25,162,"3",0,"1",4.5,,,,,,5.16,4.64
753,"A",33,1982,1,"3","M","A",15.8,111,26,154,"1",0,,6.4,2.7,1.6,0.009,,,4.68,4.18
754,"A",33,1982,1,"3","M","A",16.2,118,27,166,"1",0,,8.1,2.8,1.5,0.008,,,4.47,4.06
755,"A",33,1982,1,"3","M","A",16.1,113,27,158,"1",0,,7.5,4.7,2.2,0.024,,,4.61,4.21
756,"A",19,1982,1,"4","F","A",16.2,124,40,170,"3",0,"1",6.1,,,,0.017,,4.7,4.17
757,"A",19,1982,1,"7","M","A",6.5,110,44,137,,0,,,,,,,,,
758,"A",33,1981,4,"3","F","A",17.8,111,24,156,"4",0,"1",5.7,,,,0.111,,4.95,4.45
759,"A",33,1981,4,"3","M","A",20.4,115,27,177,"2",0,,12.7,9.5,6.7,0.34,,,5.42,4.69
760,"A",33,1981,4,"3","M","A",20.4,117,24,157,"2",0,,10.7,9.3,4.7,0.282,,,5.88,5.34
761,"A",33,1981,4,"3","M","A",20.5,119,24,157,"2",0,,12.7,9.2,4,0.363,,,5.67,5.21
762,"A",33,1981,4,"3","M","A",23.2,117,24,158,"2",0,,11.5,9.9,6.1,0.395,,,6.37,5.89
763,"A",33,1981,4,"3","F","A",15.6,102,24,159,"4",0,"1",4.8,,,,0.026,,4.36,4.1
764,"A",33,1981,4,"3","M","A",24.3,109,13,165,"2",0,,13.2,9.4,4.8,0.351,,,6.23,5.84
765,"A",33,1981,4,"3","M","A",22.8,120,27,169,"1",0,,13.7,10,6,0.366,,,6.27,5.76
766,"A",33,1981,4,"3","F","A",21,114,28,161,"4",1,"1",6.3,,,,0.289,3,6.06,5.36
767,"A",33,1981,4,"3","F","A",18.9,118,26,168,"4",0,"1",7.8,,,,0.056,,5.18,4.73
768,"A",33,1981,4,"3","M","A",21.8,125,28,161,"2",0,,10,8.6,5.8,0.248,,,5.82,5.36
769,"A",33,1981,4,"7","M","A",9.5,109,40,129,,0,,,7.5,4.3,0.154,,,,
770,"A",33,1981,4,"7","M","A",9.9,109,42,133,,0,,,7.2,4.7,0.172,,,,
771,"A",33,1981,4,"7","M","A",9.6,108,42,120,,0,,,8.3,6.3,0.259,,,,
772,"A",4,1982,1,"3","F","A",18.2,119,30,166,"3",0,"1",6.8,,,,0.027,,5.13,4.48
773,"A",4,1982,1,"3","M","A",14.9,108,22,156,"1",0,,9.9,3.7,1.9,0.025,,,4.47,4.07
774,"A",4,1982,1,"3","F","J",15.6,105,17,162,"3",0,"1",5.7,,,,0.02,,4.67,4.06
775,"M",4,1982,1,"3","F","J",20.8,128,30,165,"3",0,"1",6.7,,,,0.018,,5.49,5.08
776,"A",4,1982,1,"3","M","A",16.7,120,28,160,"1",0,,7.4,4.1,2,0.02,,,4.8,4.22
777,"A",4,1982,1,"3","F","A",16.4,112,26,167,"3",0,"1",6.5,,,,0.019,,4.84,4.29
778,"A",4,1982,1,"3","F","A",15.2,114,22,160,"3",0,"1",7.7,,,,0.015,,4.3,3.87
779,"A",4,1982,1,"3","M","A",16.8,117,25,157,"1",0,,8.7,4.6,3.2,0.043,,,5.05,4.26
780,"A",4,1982,1,"3","M","A",16.1,110,25,148,"1",0,,9.9,4.1,1.7,0.018,,,4.61,4.18
781,"A",4,1982,1,"3","F","A",15.9,122,27,159,"3",0,"1",5.6,,,,0.014,,4.7,4.15
782,"A",1,1982,1,"3","M","J",14.7,100,20,147,"1",0,,6.8,3,1.5,0.013,,,4.05,3.51
783,"A",1,1982,1,"3","F","J",13.6,102,22,152,"3",0,"1",4.8,,,,0.01,,3.97,3.59
784,"A",1,1982,1,"3","F","J",15.3,109,22,163,"3",0,"1",5.6,,,,0.014,,4.43,3.94
785,"A",1,1982,1,"4","F","A",15,129,44,166,"3",0,"1",4.8,,,,0.025,,4.37,4.03
786,"A",1,1982,1,"4","F","A",13,122,40,158,"4",0,"1",4.8,,,,,,3.86,3.58
787,"A",1,1982,1,"4","F","A",15.3,127,39,171,"3",0,"1",4.5,,,,0.01,,4.8,4.4
788,"A",1,1982,1,"4","M","A",16.1,128,38,161,"1",0,,8,3.1,1.8,0.011,,,4.55,4.07
789,"A",1,1982,1,"1","M","A",21,174,86,222,"1",0,,14.8,11.1,5.8,0.43,,,7.53,5.13
790,"A",4,1982,7,"3","F","A",37.4,131,33,154,"4",1,"2",9.9,,,,9.84,6,8.26,7.41
791,"A",4,1982,7,"3","F","A",22.3,130,28,159,"4",0,"2",5.6,,,,0.42,,5.63,5.26
792,"A",4,1982,7,"3","M","A",42.5,141,32,166,"1",0,,15.8,11.6,7.5,0.66,,,10.77,9.86
793,"A",4,1982,7,"3","F","J",10.3,91,20,159,"3",0,"1",4.4,,,,0.034,,2.37,2.06
794,"A",5,1982,1,"3","M","A",19,119,30,159,"1",0,,9.7,7.3,4.5,0.155,,,5.25,4.87
795,"A",5,1982,1,"3","M","A",17.9,116,28,170,"1",0,,7.6,4.4,2.7,0.046,,,4.97,4.43
796,"A",5,1982,1,"3","M","A",16.7,116,26,167,"1",0,,7.8,4,2,0.021,,,4.85,4.35
797,"A",5,1982,1,"3","M","A",28.2,142,34,163,"1",0,,11.6,6.4,3.1,0.114,,,7.52,6.8
798,"A",5,1982,1,"3","M","A",18.1,118,21,152,"1",0,,9.8,6.2,3.5,0.083,,,5.13,4.53
799,"A",5,1982,1,"3","M","A",17.3,114,25,164,"1",0,,6.6,6,3.2,0.063,,,5.03,4.33
800,"A",5,1982,1,"3","M","A",27.8,128,32,169,"1",0,,9.9,8.9,4.2,0.213,,,7.09,6.24
801,"A",5,1982,1,"4","M","A",17.4,131,40,164,"1",0,,8,3.2,1.3,0.006,,,4.7,4.36
802,"A",5,1982,1,"4","F","A",15.2,128,39,166,"3",0,"1",4.7,,,,0.011,,4.34,3.98
803,"A",5,1982,1,"7","F","A",6.2,111,43,132,"3",0,"1",,,,,,,,
804,"A",5,1982,7,"3","M","A",23.3,129,30,160,"2",0,,12.2,10.1,6.2,0.402,,,6.29,5.9
805,"A",5,1982,7,"3","M","A",16.6,105,27,162,"2",0,,12.7,7.7,4.8,0.214,,,4.84,3.95
806,"A",5,1982,7,"3","M","A",20.2,109,28,173,"1",0,,10.6,9.4,5.6,0.32,,,5.64,4.77
807,"A",5,1982,7,"3","M","A",31.8,134,29,168,"2",0,,15,10.1,6.7,0.48,,,8.19,7.21
808,"A",5,1982,7,"3","F","A",23.2,124,29,167,"4",1,"1",7.1,,,,0.127,3,6.08,5.12
809,"A",2,1982,7,"3","M","A",29.3,138,30,177,"2",0,,13.2,10.6,6.5,0.52,,,7.32,6.75
810,"A",2,1982,7,"3","M","A",28.2,128,30,170,"2",0,,14.2,10.5,6.4,0.47,,,7.98,6.72
811,"A",2,1982,7,"7","F","A",7.9,114,41,135,"3",0,"1",,,,,,,,
812,"A",2,1982,7,"7","F","A",8,104,41,142,"3",0,"1",,,,,,,,
813,"A",2,1982,7,"7","F","A",11.8,117,41,141,"3",0,"2",,,,,,,,
814,"A",2,1982,7,"7","F","A",7.7,117,46,144,"3",0,"1",,,,,,,,
815,"A",2,1982,7,"7","F","A",7.8,109,39,137,"3",0,"1",,,,,,,,
816,"A",1,1982,7,"7","F","A",6.3,104,38,126,"4",0,,,,,,,,,
817,"A",1,1982,7,"4","F","A",21.1,131,38,164,"4",1,"1",6.1,,,,2.86,5,5.43,4.67
818,"A",19,1982,7,"3","M","A",22.2,132,27,166,"2",0,,15.5,9.9,5.7,0.41,,,6.29,5.3
819,"A",19,1982,7,"4","M","A",17.4,127,40,166,"1",0,,11.6,10.4,5.8,0.33,,,5,4.46
820,"A",19,1982,7,"1","M","A",19.6,167,76,214,"2",0,,22.7,13.7,7,0.54,,,5.64,4.7
821,"A",3,1982,7,"3","M","A",23.5,126,30,172,"2",0,,15,9.1,4.3,0.295,,,6.17,5.66
822,"A",3,1982,7,"3","F","A",24.4,131,31,166,"4",1,"2",7.5,,,,0.324,5,6.51,5.42
823,"A",3,1982,7,"3","F","A",33.9,130,29,167,"3",1,"2",6.2,,,,4.93,5,7.63,6.61
824,"A",3,1982,7,"4","M","A",21.7,146,49,167,"2",0,,13.5,11.8,7.5,0.66,,,5.81,5.26
825,"A",3,1982,7,"4","M","A",22.3,141,43,171,"2",0,,14.6,12.2,7.4,0.69,,,5.94,5.28
826,"A",3,1982,7,"7","M","A",6.9,113,44,134,,0,,,1.5,1,0.006,,,,
827,"A",3,1982,7,"7","F","A",8.7,116,46,138,,0,,,,,,,,,
828,"A",3,1982,7,"7","M","A",8,113,43,132,"1",0,,,2.4,1.7,0.007,,,,
829,"A",3,1982,7,"7","F","A",7.1,107,41,130,,0,,,,,,,,,
830,"A",3,1982,7,"7","M","A",6.8,111,44,144,"1",0,,,,,,,,,
831,"A",3,1982,7,"7","F","A",7.9,109,41,133,,0,,,,,,,,,
832,"A",3,1982,7,"9","F","A",10.9,137,54,166,,0,,,,,,,,,
833,"A",5,1981,4,"7","M","A",7.9,109,38,133,"1",0,,,,,,,,,
834,"A",5,1981,4,"3","M","A",17,,,163,"1",0,,9.6,8.2,4.2,0.158,,,4.99,4.52
835,"A",5,1981,4,"3","F","A",16.9,107,24,158,"4",0,"1",6.2,,,,0.039,,4.52,4.03
836,"A",5,1981,4,"3","F","A",22.9,130,27,158,"4",1,"2",7.7,,,,1.68,5,5.83,5.49
837,"A",5,1981,4,"3","M","A",31.6,128,28,161,"2",0,,14.9,10.4,7,0.46,,,8.27,7.58
838,"A",5,1981,4,"3","M","A",29.3,129,27,164,"1",0,,13.5,9,5.7,0.293,,,7.79,7.02
839,"A",5,1981,4,"3","F","A",22.4,108,28,168,"4",1,"1",4.6,,,,0.44,3,5.86,5.12
840,"A",5,1981,4,"3","M","A",22.7,127,29,169,"1",0,,11.2,7.7,6,0.255,,,6.16,5.46
841,"A",5,1981,4,"3","M","A",33.6,148,32,170,"1",0,,15.2,9.1,6.2,0.431,,,8.88,8.28
842,"A",5,1981,4,"3","M","J",16.5,108,22,159,"1",0,,6.7,6.5,3.2,0.091,,,4.54,3.94
843,"A",5,1981,4,"3","M","A",27.4,137,29,160,"2",0,,13.2,9.9,4.7,0.346,,,7.58,6.95
844,"A",5,1981,4,"3","M","A",23.8,130,30,166,"2",0,,10.2,7.6,4.2,0.167,,,6.88,5.34
845,"A",5,1981,4,"3","M","A",32.2,140,30,170,"1",0,,15,12,7.2,0.5,,,8.61,7.74
846,"A",5,1981,4,"3","F","J",17.5,111,21,161,"3",0,"1",7.7,,,,0.046,,4.56,4.06
847,"A",5,1981,4,"3","M","J",19.5,111,25,160,"1",0,,9,5.8,3.1,0.074,,,5.17,4.68
848,"A",5,1981,4,"3","F","A",25.4,135,30,173,"4",1,"1",9,,,,0.47,5,6.32,5.97
849,"A",5,1981,4,"3","F","A",17,177,25,155,"4",1,"1",6,,,,0.1,4,4.5,3.94
850,"A",5,1981,4,"3","F","J",17.3,105,24,163,"4",0,"1",4.8,,,,0.094,,4.32,3.8
851,"A",5,1981,4,"3","F","J",21.9,117,23,147,"4",0,"2",6.3,,,,0.095,,5.67,5.25
852,"A",5,1981,4,"3","F","J",17.3,108,24,152,"4",0,"1",4.6,,,,0.06,,4.34,4
853,"A",5,1981,4,"4","M","A",18,132,39,157,"1",0,,9.2,8.6,5.7,0.301,,,5.2,4.5
854,"A",5,1981,4,"4","F","A",17.7,132,42,165,"4",0,"1",6.6,,,,0.109,,5.13,4.47
855,"A",5,1981,4,"4","F","A",17.3,124,42,167,"4",0,"1",6.8,,,,0.04,,5.1,4.49
856,"A",5,1981,4,"3","F","J",14.8,110,25,144,"4",0,"1",5.5,,,,0.041,,3.97,3.54
857,"A",5,1981,4,"3","F","J",8.2,87,18,153,"4",0,"1",5.4,,,,0.039,,2.22,1.81
858,"A",5,1981,4,"3","M","J",8.7,85,19,150,"1",0,,4.6,4.3,2.5,0.036,,,2.17,1.97
859,"A",5,1981,4,"3","M","J",11.4,101,20,169,"1",0,,4.6,3.5,1.5,0.031,,,3.1,2.84
860,"A",19,1982,4,"3","F","A",18.7,124,28,160,"3",0,"1",5.5,,,,0.042,,5.73,4.91
861,"A",2,1982,4,"3","M","A",15.6,108,27,165,"1",0,,9.5,8.2,4.6,0.186,,,4.62,3.95
862,"A",2,1982,4,"3","M","A",20.3,122,24,168,"1",0,,12,8.7,6.1,0.291,,,5.68,5.17
863,"A",2,1982,4,"4","F","A",12.1,111,37,165,"3",0,"1",5.4,,,,,,4.4,3.12
864,"A",2,1982,4,"1","F","A",19.6,166,76,202,"4",1,"1",7.5,,,,0.33,4,5.98,4.92
865,"A",4,1982,4,"3","M","A",23.7,123,28,156,"1",0,,15,9.9,6,0.313,,,6.88,5.91
866,"A",4,1982,4,"3","M","A",17.1,124,27,160,"1",0,,11.3,7.8,4.1,0.173,,,5.07,4.62
867,"A",4,1982,4,"3","F","A",19.9,120,26,167,"4",0,"2",6.7,,,,0.133,,5.69,4.98
868,"A",4,1982,4,"3","M","A",27.2,128,31,169,"2",0,,13.3,9.5,6.4,0.356,,,7.29,6.66
869,"A",4,1982,4,"1","F","A",16.8,161,76,194,"4",0,"1",6.7,,,,0.085,,5.07,4.14
870,"A",4,1982,4,"9","M","A",10.4,115,44,128,"1",0,,,7,4.9,0.109,,,,
871,"A",5,1982,10,"3","M","A",16.5,109,24,155,"1",0,,8.2,4,1.9,0.026,,,4.67,4.28
872,"A",5,1982,10,"3","F","A",17,110,23,162,"3",0,"1",6.1,,,,0.011,,4.79,4.38
873,"A",5,1982,10,"3","M","A",19.5,112,25,161,"1",0,,9.2,3,2.1,0.015,,,5.49,5.02
874,"A",5,1982,10,"4","F","J",12.7,107,38,157,"3",0,"1",2.9,,,,0.01,,3.54,3.22
875,"A",5,1982,10,"3","M","A",21.6,132,32,159,"1",0,,10.6,9.2,5.6,0.254,,,6.02,5.51
876,"A",5,1982,10,"4","F","A",16.3,127,38,159,"3",0,"1",6,,,,0.01,,4.92,4.43
877,"A",5,1982,10,"4","M","J",13.6,119,38,151,"1",0,,5.1,3.2,1.3,0.011,,,3.62,3.31
878,"A",5,1982,10,"1","M","A",21.2,183,90,226,"1",0,,6.9,6.8,3.6,0.107,,,6.9,5.4
879,"A",5,1982,10,"1","F","A",11.7,146,72,198,"3",0,"1",7.5,,,,0.026,,3.61,3.2
880,"A",5,1982,10,"7","F","A",6.7,102,43,122,"3",0,"1",,,,,0.014,,,
881,"A",2,1982,10,"4","M","A",18.3,128,40,151,"2",0,,12.4,11.1,5.5,0.38,,,4.54,4.25
882,"A",2,1982,10,"4","M","J",13.7,113,37,152,"1",0,,7.7,2.7,1.7,0.01,,,3.87,3.28
883,"A",2,1982,10,"4","M","A",18.8,131,42,159,"1",0,,9.9,4.7,2.4,0.023,,,5.14,4.74
884,"A",2,1982,10,"1","M","A",17.5,162,77,223,"1",0,,10.7,5.4,2.7,0.039,,,5.77,4.29
885,"A",2,1982,10,"1","M","A",12.9,151,69,210,"1",0,,5.6,3.7,2.5,0.021,,,3.95,3.5
886,"A",2,1982,10,"1","M","A",16.1,157,74,211,"1",0,,9.8,5.2,2.5,0.036,,,4.32,4
887,"A",2,1982,10,"1","F","J",9.6,135,66,211,"3",0,"1",5.1,,,,,,2.67,2.28
888,"A",2,1982,10,"1","F","A",13.8,155,72,210,"3",0,"1",2.9,,,,0.006,,4.25,3.55
889,"A",2,1982,10,"1","M","A",15.4,146,73,216,"1",0,,7.1,5.6,3.2,0.038,,,4.4,3.76
890,"A",2,1982,10,"1","M","A",15.6,155,80,220,"1",0,,10.2,4.4,2.2,0.032,,,4.48,3.89
891,"A",2,1982,10,"1","M","A",15.4,153,70,216,"1",0,,9,4.8,2.3,0.032,,,4.64,3.79
892,"A",2,1982,10,"1","M","A",15.5,148,71,220,"1",0,,11.1,4.7,2.4,0.03,,,4.32,3.81
893,"A",4,1982,10,"3","F","A",16.6,112,27,166,"4",0,"1",5.5,,,,0.018,,4.43,4.15
894,"A",4,1982,10,"3","F","A",17.5,114,25,157,"4",0,"1",7.7,,,,0.02,,4.87,4.54
895,"A",4,1982,10,"3","M","A",15.8,113,26,151,"1",0,,7.4,2.7,1.5,0.014,,,4.05,3.78
896,"A",4,1982,10,"3","M","A",19.1,114,27,162,"1",0,,8,3,2,0.025,,,5.09,4.54
897,"A",4,1982,10,"3","M","A",17.7,111,28,164,"1",0,,6.9,2.9,1.6,0.016,,,4.67,4.29
898,"A",4,1982,10,"3","M","A",17.1,110,23,161,"1",0,,6.1,2.7,1.5,0.013,,,4.44,4.04
899,"A",4,1982,10,"1","F","A",12.3,146,69,211,"3",0,"1",6.2,,,,0.031,,3.78,3.29
900,"A",3,1982,10,"1","M","A",16.8,156,76,212,"1",0,,11.1,5.3,2.7,0.043,,,4.68,4.49
901,"A",3,1982,10,"1","M","A",12.4,141,70,203,"1",0,,8.2,3,1.8,0.026,,,3.5,3.35
902,"A",3,1982,10,"1","M","A",19.9,168,81,220,"1",0,,10.1,4.6,1.3,0.031,,,5.51,4.83
903,"A",3,1982,10,"3","M","A",17.7,117,28,157,"1",0,,9.8,6.4,4,0.154,,,5.05,4.72
904,"A",3,1982,10,"3","F","A",22.7,112,25,152,"4",1,"2",6.7,,,,2.13,3,5.86,5.15
905,"A",3,1982,10,"3","M","J",11,90,20,157,"1",0,,6.5,2,1.6,0.011,,,2.75,2.59
906,"A",3,1982,4,"3","M","A",21.2,111,18,163,"1",0,,13.5,9.1,4.7,0.214,,,5.79,5.4
907,"A",3,1982,4,"3","F","A",14.7,117,28,157,"4",0,"1",6,,,,0.01,,4.26,3.7
908,"A",3,1982,4,"3","M","A",16.4,110,23,153,"1",0,,11.4,7.3,4.8,0.199,,,4.44,4.09
909,"A",3,1982,4,"3","F","A",18.4,116,27,154,"4",1,"1",4,,,,0.17,4,5.06,4.59
910,"A",3,1982,4,"3","F","A",15.4,118,25,160,"4",0,"1",6.2,,,,0.058,,4.52,4.05
911,"A",3,1982,4,"7","M","A",9.8,112,40,156,"1",0,,3.7,6.7,4.3,0.167,,,,
912,"A",1,1982,10,"7","F","A",6.7,109,45,139,"3",0,,,,,,,,,
913,"A",1,1982,10,"4","F","A",14.5,118,39,162,"3",0,"1",4.4,,,,0.013,,3.86,3.59
914,"A",1,1982,10,"1","M","A",19.5,170,85,211,"1",0,,12.1,8.4,4.2,0.169,,,5.62,5.16
915,"A",1,1982,10,"1","M","A",17.5,167,85,220,"1",0,,12.6,5.6,2.2,0.039,,,5.26,4.37
916,"A",1,1982,10,"1","F","A",12.5,120,45,211,"3",0,"1",4.6,,,,0.029,,3.6,3.23
917,"A",1,1982,10,"1","F","J",10.9,139,66,197,"3",0,"1",6.2,,,,0.033,,3.07,2.78
918,"A",1,1982,10,"1","M","A",15.5,161,80,216,"1",0,,7.8,5.8,2.8,0.034,,,4.37,3.86
919,"A",1,1982,10,"1","M","A",14.3,159,78,212,"1",0,,10.6,3.9,2.2,0.033,,,4.17,3.88
